drive_id,drive_url,carpeta_mes,nombre_archivo,mime_type,modified_time,proveedor,cif,num_factura,fecha_factura,base_imponible_eur,iva_eur,total_eur,categoria,contiene,n_lineas_fb,estado,procesado_at,notas,pago_fecha,pago_banco,pago_concepto,pago_estado
1bQ3FBaZKWJqsRW8K1DyCmqzQKxc-phXy,https://drive.google.com/file/d/1bQ3FBaZKWJqsRW8K1DyCmqzQKxc-phXy/view?usp=drivesdk,Facturas Agosto 2026,Farmqcia 01.08.2026,image/jpeg,2026-08-01T18:43:37.208Z,Farmacia Las Redes (Ldo. Fco. J. Maldonado Ezequiel),25986337V,11607,2026-08-01,44.68,4.47,49.15,otros,"Material de botiquín/primeros auxilios: tiritas Quick Aid (3 ud), Fixotape strip sutura cutánea estéril (5 ud), gasa estéril algodón hidrófilo (1 ud)",0,procesada,2026-08-04,"Factura simplificada nº 11607 (nº interno de factura 133), IVA 10%. Cliente NUEVO VH SL, CIF B22859946. El nombre del archivo en Drive ('Farmqcia 01.08.2026') contiene errata de 'Farmacia'. Categoría 'otros' (farmacia), sin líneas de comida/bebida.",,,,sin_extracto
19SKDyEbnfeAtdYCXW3jh_tDuCp44Z8H2,https://drive.google.com/file/d/19SKDyEbnfeAtdYCXW3jh_tDuCp44Z8H2/view?usp=drivesdk,Facturas Julio 2026,Leroy Merlin 30.07.2026,image/jpeg,2026-07-30T19:35:43.595Z,Leroy Merlin España S.L.U.,B84818442,015-0007-340127,2026-07-30,248.54,52.19,300.73,otros,"Material de bricolaje, ferretería y electricidad: prolongador, clavijas y enchufes de goma, cables, cinta aislante, bridas, cutter, tapa WC, barra extensible, tornillería, grampillones, tacos, abrazadera, ganchos, mosquetón, estuche, bolsa rafia, guirnaldas de luces LED",0,procesada,2026-08-04,"Foto JPEG con las 2 páginas de la factura (21 líneas de artículo, IVA único 21%). Cliente NUEVO VH SL, NIF B22859946, Av. Juan Melgarejo 10, El Puerto de Santa María. Pago con tarjeta bancaria 300,73 EUR. Ticket de caja 015-000953-053-8943-NFS:018942 30/07/2026 21:32. Emitida en Jerez de la Frontera. Categoría 'otros': sin líneas de comida/bebida.",,,,sin_extracto
174IdwZclTx18zJiVIqTMQ_bopHp8FoeW,https://drive.google.com/file/d/174IdwZclTx18zJiVIqTMQ_bopHp8FoeW/view?usp=drivesdk,Facturas Julio 2026,Leroy Merlin 2 30.07.2026,image/jpeg,2026-07-30T19:57:10.360Z,Leroy Merlin,B84818442,015-0007-340133,2026-07-30,24.93,5.24,30.17,otros,Moqueta punzonada (MOQ PUNZ BUDGET ANTRA 2M): material de bricolaje/decoración,0,procesada,2026-08-04,"Factura emitida por Leroy Merlin SLU (Jerez de la Frontera) a NUEVO VH SL (NIF cliente B22859946). Ticket 015-000115-018-7487, venta 30/07/2026 21:42. Dos líneas del mismo artículo 82920525: la primera (0,4 uds) con descuento del 100%, la segunda 7,2 uds a 3,46 EUR/ud sin IVA. IVA 21%. Pago con tarjeta bancaria. No es comida ni bebida, por lo que no se extraen líneas de producto.",,,,sin_extracto
1vNh4U-YMRrvyvAFzv9ScuFabcDQOBiov,https://drive.google.com/file/d/1vNh4U-YMRrvyvAFzv9ScuFabcDQOBiov/view?usp=drivesdk,Facturas Julio 2026,CamScanner 20-07-2026 22.29.pdf,application/pdf,,Hielo Express Los Mellis,B72468267,SIMPLIFICADA/1430,2026-07-20,932.81,136.29,1069.1,bebida,"Hielo (146 sacos + escama + picado, 596 con IVA) y refrescos: Fanta limon/naranja, Sprite, Coca-Cola y CC Zero 237ml, Monster",9,procesada,2026-08-05,"Escaneo CamScanner subido por el equipo 05/08. Hielo al 10% (base 541,82) + refrescos al 21% (base 390,99). Hielo Express tambien distribuye refrescos (3er canal de cola).",2026-07-22,santander,Transferencia A Favor De Hielo Express Concepto: Hielos,conciliado
1KpvwHx1UXknMibYPIG6yCB836qX2woEM,https://drive.google.com/file/d/1KpvwHx1UXknMibYPIG6yCB836qX2woEM/view?usp=drivesdk,Facturas Julio 2026,NUEVO VH SL.  Factura 0375-26.pdf,application/pdf,,MANTENIMIENTOS SANCHEZ YUSTE 2021 SL,B06906341,0375/26,2026-07-13,868.32,182.35,1050.67,otros,"Reparacion frio/clima: mano de obra y desplazamiento (190), gas refrigerante R410A (474+105 impuesto), rejillas y material conducto",0,procesada,2026-08-05,Mantenimiento clima/frio del local.,2026-07-28,santander,Transferencia A Favor De Mantec Concepto: Pago Aires 2,conciliado
1wo4aZ7KcsU2vqk4L8FYcDGrTXEyDeOMt,https://drive.google.com/file/d/1wo4aZ7KcsU2vqk4L8FYcDGrTXEyDeOMt/view?usp=drivesdk,Facturas Julio 2026,T32661_Discoteca_Dingui_3.pdf,application/pdf,,"STIMA21 INGENIEROS, S.L.U.",B72098833,T32661,2026-07-10,3750.0,787.5,4537.5,otros,Honorarios de ingeniería/arquitectura: 3ª certificación por redacción de proyecto básico y de ejecución de adecuación de local para discoteca (Proyecto discoteca Dingui),0,procesada,2026-08-07,"Origen email, subida a Drive 07/08. No es factura de consumibles (comida/bebida); son servicios profesionales. Cliente: Nuevo VH, S.L. (NIF B22859946), Avda. Juan Melgarejo 10, 11500 El Puerto de Santa María (Cádiz). Obra/Proyecto: Proyecto discoteca Dingui, Ref. Catastral 6240916QA4564A0002SA. Referencia línea: 25051562.02. Código cliente 10194. Observaciones factura: '3ª Certificación sobre honorarios'. Forma de pago: transferencia bancaria, vencimiento 10/07/2026, BBVA ES35 0182 3146 4902 0181 4707. Descuento 0,00 €, recargos/tasas 0,00 €. Firmada digitalmente por Daniel Perez (STIMA21) el 10/07/2026. | VERIFICACION: categoria de linea incorrecta: 'otros_consumo' no aplica — son honorarios de ingenieria/arquitectura (servicios, factura STIMA21 INGENIEROS S.L.U.). Segun data/facturas/README.md y sistema_facturas_drive.md, otros_consumo = hielo/desechables y lineas_facturas.csv es SOLO comida/bebida; esta factura debe registrarse con categoria de cabecera 'otros' (servicios) y n_lineas_fb=0, sin volcar esta linea al CSV de lineas F&B (si no, infla el consumo/COGS con 3.750 EUR de servicios). Todo lo demas cuadra: suma lineas 3.750 = base imponible 3.750,00 exacta; el PDF tiene una unica linea real (las demas filas son plantilla a 0,00), no faltan lineas; sin bebidas en la factura, tipo_bebida vacio correcto y barril/botellin no aplica; unidades 1, precio 3.750, IVA 21% y total 4.537,50 (3.750 + 787,50) coherentes",2026-07-13,santander,Transferencia A Favor De Stima 21 Concepto: Honorarios Arquitecto,conciliado
1rV6QWD6hslm7gtVIgpyykkozxJ3HGCbc,https://drive.google.com/file/d/1rV6QWD6hslm7gtVIgpyykkozxJ3HGCbc/view?usp=drivesdk,Facturas Agosto 2026,T32665_Discoteca_Dingui_4.pdf,application/pdf,,"STIMA21 INGENIEROS, S.L.U.",B72098833,T32665,2026-08-05,7100.0,1491.0,8591.0,otros,Honorarios profesionales de ingeniería/arquitectura (4ª certificación) por redacción de proyecto básico y de ejecución de adecuación del local de la discoteca Dingui en El Puerto de Santa María (Cádiz),0,procesada,2026-08-07,"ORIGEN EMAIL (pendiente subir a Drive). No es factura de comida/bebida. Cliente: Nuevo VH, S.L. (B22859946), Avda. Juan Melgarejo 10 - P. 1.ª, 11500 El Puerto de Santa María (Cádiz). Obra/Proyecto: Proyecto discoteca Dingui. Ref. Catastral 6240916QA4564A0002SA. Observaciones: 4ª Certificación sobre honorarios. Código cliente 10194. Forma de pago: transferencia bancaria, vencimiento 05/08/2026, BBVA ES35 0182 3146 4902 0181 4707. Descuento 0,00 €, recargos/tasas 0,00 €.",2026-08-05,santander,Transferencia A Favor De Stima Concepto: Pago Arquitecto,conciliado
1Xx0GJDnU2KBtzDl_aYvjBT_iL_6N6YNA,https://drive.google.com/file/d/1Xx0GJDnU2KBtzDl_aYvjBT_iL_6N6YNA/view?usp=drivesdk,Facturas Agosto 2026,O2 Factura agosto26.pdf,application/pdf,,"O2 (Telefónica de España, S.A.U.)",A-82018474,OM7VAHJ001****,2026-08-07,31.4,6.6,38.0,otros,Servicios de telecomunicaciones: cuota mensual Fibra 1Gb + Móvil 120GB (periodo 18 Jun - 17 Jul),0,procesada,2026-08-07,"Origen email, subida a Drive 07/08. NO es factura de comida/bebida: es la factura de telecomunicaciones O2 (emisor Telefónica de España S.A.U., CIF A-82018474) del titular NUEVO VH SL (CIF enmascarado B2***9946, El Puerto de Santa María). Documento tipo 'NOTA INFORMATIVA' con datos enmascarados: el número de factura aparece parcialmente oculto (OM7VAHJ001****). Periodo facturado 18 Jun - 17 Jul; identificador único de acceso 911511590950. Cuota listada 31,4049 € que redondea a base 31,40 €. Recibo domiciliado en CaixaBank a partir del 07/08/2026. La línea se marca otros_consumo por limitación de la taxonomía (es un servicio, no un consumible de hostelería). | VERIFICACION: categoria 'otros_consumo' incorrecta: es una factura de servicios de telecomunicaciones (O2 Fibra 1Gb + Movil 120GB), no un consumible. Segun data/facturas/README.md y la memoria sistema_facturas_drive.md, otros_consumo = hielo/desechables y lineas_facturas.csv recoge SOLO lineas de comida/bebida; esta factura deberia registrarse en registro_facturas.csv con categoria 'otros' (suministros/servicios) y n_lineas_fb=0, sin volcar ninguna linea (si se vuelca, inflaria COGS de consumibles).; marca 'O2' improcedente: el campo marca es para marcas de producto normalizadas de bebida (Coca-Cola, Cruzcampo...); O2 es el operador/proveedor (Telefonica de Espana S.A.U., CIF A-82018474) y va en la cabecera del registro, no en la linea. Para una linea no-bebida deberia ir vacio.; Los importes SI cuadran y no faltan lineas: unica linea de cargo 'Fibra 1Gb y Movil 120GB (18 Jun a 17 Jul)' por 31,4049 EUR ~ base imponible 31,40 EUR (diferencia 0,005), IVA 21% = 6,60 EUR, total factura 38,00 EUR; tipo_bebida vacio y ausencia de formato son correctos (no hay bebidas). El fallo es solo de clasificacion.; Nota: el PDF lleva marca de agua 'NOTA INFORMATIVA' (copia informativa de la factura, emitida 07/08/2026, periodo 18 jun - 17 jul, recibo domiciliado en CaixaBank) — relevante para el campo estado/notas del registro y para dedup si llega la factura oficial por Drive.",,,,sin_extracto
1CIS-IETKdk5gtL3cGbbWosGMyXS2qS_O,https://drive.google.com/file/d/1CIS-IETKdk5gtL3cGbbWosGMyXS2qS_O/view?usp=drivesdk,Facturas Agosto 2026,FACT24171_26A.pdf,application/pdf,,Miguel Merino Distribuciones SL,B11361557,24171/26A,2026-08-05,292.96,61.52,354.48,bebida,refresco/energética (Red Bull),1,procesada,2026-08-07,"Origen email, subida a Drive 07/08. Cliente NUEVO VH SL (NIF B22859946), pto. venta 807049 DINGUI. Albarán 39948/26A (04/08/26). Forma de pago: recibo, vencimiento 20/08/2026. Precio unitario neto 29,30 = PVP 36,79 - dto 7,49 por caja.",,,,sin_extracto
18diGKeiI1kCARSqGlP58X-90OEv3HCUI,https://drive.google.com/file/d/18diGKeiI1kCARSqGlP58X-90OEv3HCUI/view?usp=drivesdk,Facturas Agosto 2026,FACT24143_26A.pdf,application/pdf,,Miguel Merino Distribuciones SL,B11361557,24143/26A,2026-08-04,2178.91,457.57,2636.48,bebida,alcohol,7,procesada,2026-08-07,"Origen email, subida a Drive 07/08. Cliente: NUEVO VH SL (NIF B22859946), cód. cliente 672668; entrega en DINGUI, Av. Juan Melgarejo 10, El Pto. de Santa María (pto. vta. 807049). Albarán 39860/26A (04/08/26). Forma de pago: transferencia, vencimiento 03/09/2026 (ES04 2100 2151 4813 0005 1540). Comercial: Rosario Gutiérrez Rodríguez. Todo destilados a IVA 21%. Precios unitarios = PVP neto tras descuento, sin IVA. Línea J.WALKER RED 0,7L a 0,00 EUR (unidad promocional/regalo). Archivo: /Users/luismdecarvajal/Desktop/dingui_kpis/data/facturas/email_inbox/2026-08-05_distribucionesmerino_FACT24143_26A.pdf",,,,sin_extracto
16EgjY8xuR4eT5TNxSvF0k_R4L5reWEFI,https://drive.google.com/file/d/16EgjY8xuR4eT5TNxSvF0k_R4L5reWEFI/view?usp=drivesdk,Facturas Agosto 2026,0_0(018)0205_(2026)024343.pdf,application/pdf,,Makro Autoservicio Mayorista SA,A28647451,0/0(018)0205/(2026)024343,2026-08-01,570.0,110.12,680.12,comida+bebida,"Quesos (vaca ahumado, havarti, cheddar, brie), salmorejo, gazpacho, hummus, tomate rallado, mayonesa; destilados (whisky Dewar's, ginebra Seagram's, ron Barceló); bolsa de compra",13,procesada,2026-08-07,"Tienda MAKRO Puerto de Santa María (Cádiz). Cliente Nuevo Vh Sl (Digui), NIF B22859946, n.cliente 18 751219. Importes de línea sin IVA. Desglose IVA: 10% sobre 28,07 = 2,81; 21% sobre 503,70 = 105,78; 4% sobre 38,23 = 1,53. Pagada con tarjeta Visa Debit (aut. 719533) el 01/08/2026. Ref. corta factura: 205-0243430.",2026-08-03,caixabank,"PAGO TARJETA MAKRO 680,12",conciliado
1fjkTb0Kfe2ijBh63SwjfjJTHDfxWXd7k,https://drive.google.com/file/d/1fjkTb0Kfe2ijBh63SwjfjJTHDfxWXd7k/view?usp=drivesdk,Facturas Agosto 2026,404-0636576-6574744.pdf,application/pdf,,"Shenzhen Xinxi'an E-commerce Co., Ltd. (Astaron - Amazon Marketplace)",N0023815D,19202608070001,2026-08-07,27.25,5.72,32.97,otros,"Pulseras de papel para eventos (3 packs de 400 uds: verde, fluorescente, azul)",0,procesada,2026-08-07,"Pedido Amazon 404-0636576-6574744. Cliente: Borja Ybarra, CIF B22859946 (Nuevo VH SL). Estado: pagada. Fecha vencimiento pago 2026-08-04. Sin comida ni bebida: solo consumibles de eventos (pulseras identificativas). Precios unitarios sin IVA (9,083 EUR), IVA 21% desglosado.",2026-08-04,caixabank,"AMAZON 32,97",conciliado
1QlE_Y3Jt1h1fXjuWbfl00rK19AZODvJ7,https://drive.google.com/file/d/1QlE_Y3Jt1h1fXjuWbfl00rK19AZODvJ7/view?usp=drivesdk,Facturas Agosto 2026,A2607814.pdf,application/pdf,,FUTURE IS AN ATTITUDE S.L.,B72412034,A2607814,2026-08-04,166.95,35.06,202.01,otros,Fee mensual plataforma Prezo (software gestión restaurante): julio y agosto 2026,0,procesada,2026-08-07,"Factura de servicios (SaaS Prezo, administracion@prezo.es), sin productos de comida/bebida. Vencimiento 05/08/2026. Cliente: NUEVO VH SL (B22859946). El PDF original llevaba 201 bytes de cabeceras HTTP antepuestas; texto extraído tras recortarlas. | VERIF: Clasificación errónea: la factura A2607814 (FUTURE IS AN ATTITUDE S.L. / prezo) no es de comida/bebida — ambas líneas son 'FEE MENSUAL RESTAURANTE DINGUI' (cuota de servicio/software). Según el workflow, la factura debe ser categoria='otros' (servicios) y devolver lineas=[]; 'otros_consumo' está reservado para hielo/vasos/desechables/menaje. Tal como está, mete 166,95€ de fee de software en el con",,,,sin_extracto
1q5BHIS2TvTCw-FgqMc79-iJWg4s8VwR3,https://drive.google.com/file/d/1q5BHIS2TvTCw-FgqMc79-iJWg4s8VwR3/view?usp=drivesdk,Facturas Agosto 2026,CamScanner 2-8-26 22.50.pdf,application/pdf,,Hielo Express Los Mellis,B72468267,SIMPLIFICADA/1572,2026-08-02,1362.9,168.1,1531.0,bebida,"Hielo (bolsas, escama 20kg, picado) ~74% del importe; refrescos Coca-Cola y Coca-Cola Zero 237ml; agua con gas Aquabona PET; agua PET",7,procesada,2026-08-07,"Factura simplificada de HIELO EXPRESS LOS MELLIS a NUEVO VH S.L. (CIF cliente B22859946, Avda Juan Malgarejo 10, El Puerto de Santa Maria). Precios e importes de linea impresos CON IVA incluido; convertidos a base sin IVA segun desglose de la factura: 10% (hielo y agua sin gas, base 1.073,64 + IVA 107,36 = 1.181,00) y 21% (Coca-Cola, Coca-Cola Zero y agua con gas Aquabona, base 289,26 + IVA 60,74 = 350,00). El cuadre por linea es exacto contra ambas bases. La factura aplica 21% al agua con gas Aquabona. Linea 'AGUA PLASTICO 5.0': tamano/formato no especificado. Sin cargos de fianzas/envases.",2026-08-04,caixabank,"TRANSFERENCIA HIELO 1.531,00",conciliado
1CHhkb9st2ls8IV1ATRdRcmpdbiistaqp,https://drive.google.com/file/d/1CHhkb9st2ls8IV1ATRdRcmpdbiistaqp/view?usp=drivesdk,Facturas Agosto 2026/Comida,BORJA.pdf,application/pdf,,Jamones y Delicatessen La Encina (Javier Quintero Alarcón),31338910F,FA260404,2026-08-04,187.04,18.7,205.74,comida,"Chacinas y quesos: chicharrón de Cádiz, jamón cocido, queso al oloroso, queso al pimentón, banderillas de atún y queso, cecina",6,procesada,2026-08-07,"Cliente: NUEVO VH S.L. (B22859946), Avda. Juan Melgarejo 10, El Puerto de Santa María. Cod. cliente 435. Forma de pago: tarjeta. Los importes de línea son sin IVA (suman la base imponible 187,04 EUR); IVA único 10%. Cantidades fraccionarias (jamón cocido, quesos) probablemente en kg.",,,,sin_extracto
1031HfGDp0anAdpdhYnvuAZpb9-_Ng5aZ,https://drive.google.com/file/d/1031HfGDp0anAdpdhYnvuAZpb9-_Ng5aZ/view?usp=drivesdk,Facturas junio26,AYCOA resumen sonido-luces-acustica 41282.pdf,application/pdf,,AYCOA S.L.,,RESUMEN 13-06-2026,2026-06-13,34118.0,7164.78,41282.78,otros,"Sonido (PA Void Venus/JBL/LEA, inst+program) 22.438 + Iluminación 5.800 + Acústica (suelo, limitador, ingeniero+dirección obra) 5.880",0,no_factura,2026-08-07,"RESUMEN/presupuesto firmado (NO factura formal — pedir). Pagado 20.000 (10K 5/6 + 5K 14/7 + 5K 29/7); PENDIENTE 21.282,78. Descuadres internos: iluminación líneas 5.980 vs subtotal 5.800; mano de obra PVP 3.000 vs total 3.500. | 11/08: RESUMEN/presupuesto superado por Resumen final 06/08 y facturas 41+61 (total real 44.114,18). No es factura.",,,"3 pagos parciales = 20.000 de 41.282,78",parcial
1yeCXY-x_liPN0X0cJBdDNDo6Pp388Diz,https://drive.google.com/file/d/1yeCXY-x_liPN0X0cJBdDNDo6Pp388Diz/view?usp=drivesdk,Facturas junio26,CocaCola CCEP Factura 2722713452 19-06-2026.pdf,application/pdf,2026-08-11T11:28:52Z,Coca-Cola European Partners Iberia SLU,B-86561412,2722713452,2026-06-19,142.66,29.96,172.62,bebida,refrescos Coca-Cola vidrio retornable 237ml,0,procesada,2026-08-11,"FACTURA real del albarán 4534037747. Origen: ZIP de invoices1Iberian@ccep.com. SEPA domiciliación Caixa, vto +7 días. Líneas F&B en la fila del albarán 4534037747 (drive 1f0UiZ-U_IX52fZ6gv_-xDEXse299KJ0D) para no duplicar.",2026-06-26,caixa,"COCA COLA EUROPAC -172,62",conciliado
1HvQWvKIPOs_jWuVcxf3Qkarh3OG67Dzg,https://drive.google.com/file/d/1HvQWvKIPOs_jWuVcxf3Qkarh3OG67Dzg/view?usp=drivesdk,Facturas Julio 2026,CocaCola CCEP Factura 2723987266 10-07-2026.pdf,application/pdf,2026-08-11T11:28:52Z,Coca-Cola European Partners Iberia SLU,B-86561412,2723987266,2026-07-10,136.56,28.68,165.24,bebida,refrescos Coca-Cola vidrio retornable 237ml,3,procesada,2026-08-11,"FACTURA real del albarán 4534867912. Origen: ZIP de invoices1Iberian@ccep.com. SEPA domiciliación Caixa, vto +7 días.",2026-07-17,caixa,"COCA COLA EUROPAC -165,24",conciliado
1CTJgpXpVCswhZPrB5e6VNSuVYfTKNQ9Z,https://drive.google.com/file/d/1CTJgpXpVCswhZPrB5e6VNSuVYfTKNQ9Z/view?usp=drivesdk,Facturas Julio 2026,CocaCola CCEP Factura 2724030582 13-07-2026.pdf,application/pdf,2026-08-11T11:28:52Z,Coca-Cola European Partners Iberia SLU,B-86561412,2724030582,2026-07-13,314.91,66.13,381.04,bebida,refrescos Coca-Cola vidrio retornable 237ml,0,procesada,2026-08-11,"FACTURA real del albarán 4534830944. Origen: ZIP de invoices1Iberian@ccep.com. SEPA domiciliación Caixa, vto +7 días. Líneas F&B en la fila del albarán 4534830944 (drive 1oYnmaXNyFdBjxZUH5gTVp8PjM0cz1ZWL) para no duplicar.",2026-07-20,caixa,"COCA COLA EUROPAC -381,04",conciliado
1bkUc_L2VZf3wRnSBYxeXhN-9sZQQSPhR,https://drive.google.com/file/d/1bkUc_L2VZf3wRnSBYxeXhN-9sZQQSPhR/view?usp=drivesdk,Facturas Julio 2026,CocaCola CCEP Factura 2724124379 16-07-2026.pdf,application/pdf,2026-08-11T11:28:52Z,Coca-Cola European Partners Iberia SLU,B-86561412,2724124379,2026-07-16,592.56,124.44,717.0,bebida,refrescos Coca-Cola vidrio retornable 237ml,3,procesada,2026-08-11,"FACTURA real del albarán 4535009297. Origen: ZIP de invoices1Iberian@ccep.com. SEPA domiciliación Caixa, vto +7 días.",,,,sin_cargo_visible
1mJLPlio0B5e3w2w0CPEYhyXasl6e9e9Y,https://drive.google.com/file/d/1mJLPlio0B5e3w2w0CPEYhyXasl6e9e9Y/view?usp=drivesdk,Facturas Julio 2026,CocaCola CCEP Rectificativa 2724414935 29-07-2026.pdf,application/pdf,2026-08-11T11:28:52Z,Coca-Cola European Partners Iberia SLU,B-86561412,2724414935,2026-07-29,-91.2,-19.15,-110.35,bebida,refrescos Coca-Cola vidrio retornable 237ml; solo movimiento envases retornables,1,procesada,2026-08-11,"FACTURA RECTIFICATIVA real del albarán 4535425249. Origen: ZIP de invoices1Iberian@ccep.com. SEPA domiciliación Caixa, vto +7 días.",2026-08-05,caixa,"COCA COLA EUROPAC -40,57 (neto con fact 2724414954)",conciliado
1x4ethPZrI5D-Wpg2smalz6YDwANlgSY0,https://drive.google.com/file/d/1x4ethPZrI5D-Wpg2smalz6YDwANlgSY0/view?usp=drivesdk,Facturas Julio 2026,CocaCola CCEP Factura 2724414954 29-07-2026.pdf,application/pdf,2026-08-11T11:28:52Z,Coca-Cola European Partners Iberia SLU,B-86561412,2724414954,2026-07-29,124.73,26.19,150.92,bebida,"refrescos Coca-Cola vidrio retornable 237ml, Fuze Tea",2,procesada,2026-08-11,"FACTURA real del albarán 4535425251. Origen: ZIP de invoices1Iberian@ccep.com. SEPA domiciliación Caixa, vto +7 días.",2026-08-05,caixa,"COCA COLA EUROPAC -40,57 (neto con rect 2724414935)",conciliado
1RKy0d2fNpM81z99vZLjV16Ct6LjGetGP,https://drive.google.com/file/d/1RKy0d2fNpM81z99vZLjV16Ct6LjGetGP/view?usp=drivesdk,Facturas Julio 2026,CocaCola CCEP Factura 2724321192 31-07-2026.pdf,application/pdf,2026-08-11T11:28:52Z,Coca-Cola European Partners Iberia SLU,B-86561412,2724321192,2026-07-31,958.8,201.35,1160.15,bebida,refrescos Coca-Cola vidrio retornable 237ml,3,procesada,2026-08-11,"FACTURA real del albarán 4535309814. Origen: ZIP de invoices1Iberian@ccep.com. SEPA domiciliación Caixa, vto +7 días.",,,,pendiente_vto_07-08
1z1p9zArw4pzzcHKtNShe7rZ-DUK4vSeN,https://drive.google.com/file/d/1z1p9zArw4pzzcHKtNShe7rZ-DUK4vSeN/view?usp=drivesdk,Facturas Julio 2026,CocaCola CCEP Factura 2724562605 31-07-2026.pdf,application/pdf,2026-08-11T11:28:52Z,Coca-Cola European Partners Iberia SLU,B-86561412,2724562605,2026-07-31,1305.12,274.08,1579.2,bebida,refrescos Coca-Cola vidrio retornable 237ml,0,procesada,2026-08-11,"FACTURA real del albarán 4535599792. Origen: ZIP de invoices1Iberian@ccep.com. SEPA domiciliación Caixa, vto +7 días. Líneas F&B en la fila del albarán 4535599792 (drive 1zVOVxyNzm1_wVthf3VblYvL_eGunT63W) para no duplicar.",,,,pendiente_vto_07-08
1JIDI3VcUIn-aa87cH5yeGkfP8Cv-4Zqu,https://drive.google.com/file/d/1JIDI3VcUIn-aa87cH5yeGkfP8Cv-4Zqu/view?usp=drivesdk,Facturas Agosto 2026,CocaCola CCEP Rectificativa 2725325537 06-08-2026.pdf,application/pdf,2026-08-11T11:28:52Z,Coca-Cola European Partners Iberia SLU,B-86561412,2725325537,2026-08-06,-172.8,-36.29,-209.09,bebida,refrescos Coca-Cola vidrio retornable 237ml; solo movimiento envases retornables,1,procesada,2026-08-11,"FACTURA RECTIFICATIVA real del albarán 4535713484. Origen: ZIP de invoices1Iberian@ccep.com. SEPA domiciliación Caixa, vto +7 días.",,,,pendiente_vto_13-08
1jjH9k4bf-16j3KSJFzEkNz3PMIKVSvGe,https://drive.google.com/file/d/1jjH9k4bf-16j3KSJFzEkNz3PMIKVSvGe/view?usp=drivesdk,Facturas Agosto 2026,CocaCola CCEP Factura 2725325551 06-08-2026.pdf,application/pdf,2026-08-11T11:28:52Z,Coca-Cola European Partners Iberia SLU,B-86561412,2725325551,2026-08-06,320.97,67.4,388.37,bebida,refrescos Coca-Cola vidrio retornable 237ml,2,procesada,2026-08-11,"FACTURA real del albarán 4535713485. Origen: ZIP de invoices1Iberian@ccep.com. SEPA domiciliación Caixa, vto +7 días.",,,,pendiente_vto_13-08
1TwhZNeaxYJm4jcEmozjSOZQz0s3GoutH,https://drive.google.com/file/d/1TwhZNeaxYJm4jcEmozjSOZQz0s3GoutH/view?usp=drivesdk,Facturas junio26,Aycoa Factura 41 05-06-2026.pdf,application/pdf,2026-08-11T11:28:52Z,"AYCOA Distribuciones, S.L.",B-11827763,41,2026-06-05,10343.0,2172.03,12515.03,otros,50% instalación sonido discoteca (según presupuesto),0,procesada,2026-08-11,"Recibida por email 10/08 (""cierre y fact aycoa""). Fecha junio: darla a la contable (no está en libros). Pago vía transferencias ""deuda"" (10K 05/06 + 5K 14/07 + 5K 29/07 = 20K a cuenta del total Aycoa 44.114,18).",2026-06-05,caixa,sonido 1parte -10.000 (parcial),parcial
12tB8FbNA7UiV0xoToqd6q3FgqgqeUiKi,https://drive.google.com/file/d/12tB8FbNA7UiV0xoToqd6q3FgqgqeUiKi/view?usp=drivesdk,Facturas Agosto 2026,Aycoa Factura 61 10-08-2026.pdf,application/pdf,2026-08-11T11:28:52Z,"AYCOA Distribuciones, S.L.",B-11827763,61,2026-08-10,26115.0,5484.15,31599.15,otros,50% restante instalación sonido (10.343) + ampliación sonido (2.152) + instalación iluminación (7.140) + partida acústica (6.480),0,procesada,2026-08-11,"Recibida por email 10/08. Total Aycoa (41+61) = 44.114,18 — +2.831,40 vs resumen firmado 13/06 (SUBIDA NO PACTADA por escrito, pendiente de validar por el usuario). Pendiente de pago según facturas: 24.114,18.",,,,pendiente
1EIMHiWpsrGTFupp85DoFzc2Lj9uJP4WT,https://drive.google.com/file/d/1EIMHiWpsrGTFupp85DoFzc2Lj9uJP4WT/view?usp=drivesdk,Facturas Agosto 2026,Aycoa Resumen final 06-08-2026.pdf,application/pdf,2026-08-11T11:28:52Z,"AYCOA Distribuciones, S.L.",B-11827763,RESUMEN FINAL 06-08-2026,2026-08-06,36458.0,7656.18,44114.18,otros,Desglose línea a línea: sonido 22.838 + iluminación 7.140 + acústica 6.480,0,no_factura,2026-08-11,"NO es factura: resumen que acompaña a facturas 41+61 (suman exacto este total). Sustituye al resumen 13/06 (41.282,78).",,,,
14lxNJJXo-dymlDjIlHBPWs6kyj-Rk7ZE,https://drive.google.com/file/d/14lxNJJXo-dymlDjIlHBPWs6kyj-Rk7ZE/view?usp=drivesdk,Facturas Agosto 2026,Chino 02.08.2026.pdf,application/pdf,2026-08-11T16:48:00Z,Bazar Chino,X4096752-S,54681,2026-08-02,10.33,2.17,12.5,otros,"Ferretería/material: cinta americana, cinta antideslizante, cinta doble cara y alicate",0,duplicada,2026-08-11,Copia PDF para la contable (Windows no abre la foto original). Original: Chino 02.08.2026 (drive 1Gmod1tkY6PFYCfze2JnTHbBO9DIrPQGf). Generada con scripts/facturas_img2pdf.py.,,,,
